row_index,review,clean_review,positive_terms,negative_terms,positive_score,negative_score,final_score,current_label,evidence_pattern,recommended_label_if_clear
10932,Aplikasi bangke..setiap transaksi ada ajh gangguan..jd nyangkut duit gw,aplikasi bangke setiap transaksi ajh gangguan nyangkut duit gw,transaksi:4,aplikasi:-4,4.0,-4.0,0.0,netral,,manual_review
10942,"Min tolong diperbaiki, tiap mau masuk aplikasi kalo pake jaringan tri gabisa masuk giliran pake kartu yg lain bisa kaya Indosat Telkomsel gitu, tolong diperbaiki minnn",min tolong diperbaiki masuk aplikasi pakai jaringan tri tidak bisa masuk giliran pakai kartu bisa kaya indosat telkomsel gitu tolong diperbaiki minnn,tolong:3; jaringan:3; giliran:3; kaya:2; tolong:3,masuk:-3; aplikasi:-4; tidak:-5; masuk:-3,14.0,-15.0,-1.0,negatif,,manual_review
10945,"Aplikasi ini di awasi oleh OJK ,Jadi saya bisa menandai dengan tenang",aplikasi awasi ojk bisa menandai tenang,tenang:5,aplikasi:-4,5.0,-4.0,1.0,positif,,manual_review
10949,"tolong perbaiki tidak bisa akses apapun, dr mulai transfer, qr, dll",tolong perbaiki tidak bisa akses apapun mulai transfer qr dll,tolong:3; akses:2; mulai:1,tidak:-5,6.0,-5.0,1.0,positif,,manual_review
10952,woalah ko gede banget sih tf dari DANA 1.tf 50.000 dari dana ke bank jakarta kena admin2.500 2.uang udah masuk nya 50.000 ke rek bank jakarta DI POTONG PULA 10.000 SALDO NYA WAH PARAH BANGET PENCURIAN SALDO NIH BANK JAKARTA PANTAS GK ada YANG MAU PAKAI M-BANKING JAKONE tolong lah di perbaiki lagi sistem hitungan buat teransfer ke bank lain fee nya jangan kayak gitu lah HADEUH,woalah ko gede banget sih transfer dana 1 transfer 50 000 dana bank jakarta kena admin2 500 2 uang udah masuk nya 50 000 rek bank jakarta potong 10 000 saldo nya parah banget pencurian saldo nih bank jakarta pantas tidak pakai m banking jakone tolong perbaiki sistem hitungan teransfer bank fee nya jangan kayak gitu hadeuh,gede:2; banget:1; dana:4; dana:4; saldo:2; banget:1; saldo:2; pantas:1; tolong:3; kayak:3,kena:-3; masuk:-3; potong:-2; parah:-5; tidak:-5; sistem:-4; jangan:-3,23.0,-25.0,-2.0,negatif,parah,negatif
10958,Apl ga bisa login gima ya cara nya,apl tidak bisa login gima ya nya,ya:4,tidak:-5,4.0,-5.0,-1.0,negatif,tidak bisa login,negatif
10967,"Cape bgt sama versi terbaru, lemot,ribet,masuk ke depannya aja muter Mulu,kirain krna saya pake provider tree taunya pas pake WiFi juga sama aja,ampun dah 2023 kaga bisa satsetsatset",cape banget versi terbaru lambat ribet masuk depannya muter mulu kirain krna pakai provider tree taunya pas pakai wifi ampun dah 2023 kaga bisa satsetsatset,banget:1; terbaru:4; lambat:1; mulu:2; pas:3; ampun:1,cape:-4; ribet:-4; masuk:-3; dah:-3,12.0,-14.0,-2.0,negatif,lemot; lambat; ribet,negatif
10969,"Aplikasi mudah di gunakan, Tampilan baru keren,Pakai keywords, aplikasi sangat bermanfaat",aplikasi mudah gunakan tampilan keren pakai keywords aplikasi bermanfaat,mudah:4; tampilan:1; bermanfaat:5,aplikasi:-4; aplikasi:-4,10.0,-8.0,2.0,positif,aplikasi mudah; keren,positif
10987,Agak lemot skrg ByU tdk sperti diawal2 kencang,agak lambat skrg byu tidak sperti diawal2 kencang,lambat:1; kencang:3,tidak:-5,4.0,-5.0,-1.0,negatif,lemot; lambat,negatif
10991,Tingkatkan Kualitas mbanking. Transfer tdk bisa sekali topup nyangkut dananya. Proses perbaikan juga cenderung lama.,tingkatkan kualitas mbanking transfer tidak bisa topup nyangkut dananya proses perbaikan cenderung,kualitas:4; proses:1; perbaikan:3,tidak:-5; cenderung:-2,8.0,-7.0,1.0,positif,,manual_review
10998,bagus banget aplikasinya berguna untuk simpan uang,bagus banget aplikasi berguna simpan uang,bagus:2; banget:1; berguna:5,aplikasi:-4; simpan:-3,8.0,-7.0,1.0,positif,bagus; berguna,positif
11014,aplikasi sangat memuaskan,aplikasi memuaskan,memuaskan:5,aplikasi:-4,5.0,-4.0,1.0,positif,,manual_review
11022,"Aplikasinya sangat bermanfaat banget, ga ribet registrasi dan fiturnya banyak",aplikasi bermanfaat banget tidak ribet registrasi fiturnya,bermanfaat:5; banget:1; ribet:4,aplikasi:-4; tidak:-5,10.0,-9.0,1.0,positif,ribet,negatif
11023,Aplikasinya bagus bgt bisa memudahkan scan qris dan fitur fiturnya komplit rekomendasi bgt nih apk,aplikasi bagus banget bisa memudahkan scan qris fitur fiturnya komplit rekomendasi banget nih aplikasi,bagus:2; banget:1; memudahkan:3; banget:1,aplikasi:-4; aplikasi:-4,7.0,-8.0,-1.0,negatif,bagus; memudahkan,positif
11037,"Parah ini udah kesekian kalinya di jakone mobile super lemoooot, dr semalem jam 20.00 sampe skrg jam 16.00 blm bisa ke buka juga, udah naekin versi di play store tetep aja lemooooot. PAYAH!!!!",parah udah kesekian kalinya jakone mobile super lemoooot semalem jam 20 00 sampe skrg jam 16 00 belum bisa buka udah naekin versi play store tetep lemooooot payah,super:3; buka:3,parah:-5,6.0,-5.0,1.0,positif,parah; payah,negatif
11041,"Kapan selesainya ini perbaikan, udah beberapa hari gak bisa transaksi mesin EDC DKI, menyulitkan banget orang. Saya sangat dirugikan sekali ini dengan pelayanan yg seperti ini. Gk profesional. 😡🤬",kapan selesainya perbaikan udah beberapa hari tidak bisa transaksi mesin edc dki menyulitkan banget orang dirugikan pelayanan tidak profesional,perbaikan:3; transaksi:4; banget:1; pelayanan:3,tidak:-5; tidak:-5,11.0,-10.0,1.0,positif,tidak bisa transaksi,negatif
11054,"JakOne Mobile mempermudah pengelolaan keuangan saya. Menunya lengkap dan praktis digunakan. Aplikasi ini gak pernah error, akses lancar & aman. saya sangat suka dengan aplikasi ini, kalian wajib download..",jakone mobile mempermudah pengelolaan keuangan menunya lengkap praktis digunakan aplikasi tidak error akses lancar aman suka aplikasi kalian wajib download,lengkap:2; praktis:4; error:5; akses:2; lancar:4; suka:3,mempermudah:-3; aplikasi:-4; tidak:-5; aplikasi:-4; wajib:-2,20.0,-18.0,2.0,positif,praktis; lancar; error,manual_review
11067,"Aplikasi yg serbaguna, bayar tagihan dan lain-lain cukup disini aja ga perlu keluar rumah. Tampilannya juga semakin bagus dan simpel, ga ngeribetin pengguna baru. Semoga ke depan pelayanan semakin meningkat",aplikasi serbaguna bayar tagihan disini tidak keluar rumah tampilannya bagus simpel tidak ngeribetin pengguna semoga pelayanan meningkat,bayar:1; keluar:3; rumah:3; bagus:2; simpel:3; pengguna:1; pelayanan:3,aplikasi:-4; tidak:-5; tidak:-5,16.0,-14.0,2.0,positif,simpel; bagus; ribet,manual_review
11087,"Aplikasi JakOne mobil, aplikasi yg mudah di gunakan dan banyak fitur fitur yg menarik, ayo buruan download aplikasinya.",aplikasi jakone mobil aplikasi mudah gunakan fitur fitur menarik ayo buruan download aplikasi,mobil:1; mudah:4; menarik:4; ayo:4; buruan:1,aplikasi:-4; aplikasi:-4; aplikasi:-4,14.0,-12.0,2.0,positif,aplikasi mudah,positif
11100,"Salah satu aplikasi mobile banking terbaik,yang banyak sekali manfaatnya dan bisa kita gunakan dimana saja dan kapan saja.",salah aplikasi mobile banking terbaik manfaatnya bisa kita gunakan dimana kapan,terbaik:5; manfaatnya:3,salah:-4; aplikasi:-4,8.0,-8.0,0.0,netral,terbaik,positif
11101,error mulu. capek,error mulu capek,mulu:2; capek:4,error:-5,6.0,-5.0,1.0,positif,error,negatif
11116,"Makin kesini makin lemot , mending gausah ada lagi jakone daripada nyusahin doang",kesini lambat mending gausah jakone nyusahin doang,lambat:1; mending:2; doang:1,gausah:-4,4.0,-4.0,0.0,netral,lemot; lambat,negatif
11130,"Pembayaran gopay tombol konfirmasi tidak muncul, tetapi untuk yang lain muncul.",pembayaran gopay tombol konfirmasi tidak muncul muncul,konfirmasi:3; muncul:1,tidak:-5; muncul:-1,4.0,-6.0,-2.0,negatif,,manual_review
11149,Kenapa kode OTP nya tidak terinfo yaa.. Padahal jaringan bagus dan pulsa juga tersedia,kenapa kode otp nya tidak terinfo yaa padahal jaringan bagus pulsa tersedia,jaringan:3; bagus:2; tersedia:4,kode:-3; tidak:-5; pulsa:-3,9.0,-11.0,-2.0,negatif,bagus,positif
11159,"Aplikasi yang sangat bagus Aplikasi mudah di gunakan, Tampilan baru keren",aplikasi bagus aplikasi mudah gunakan tampilan keren,bagus:2; mudah:4; tampilan:1,aplikasi:-4; aplikasi:-4,7.0,-8.0,-1.0,negatif,aplikasi mudah; bagus; keren,positif
11161,"Apk sangat sangat bagus sekali, membantu saya jika ingin deposit gak perlu lagi repot repot dateng ke kantor pelayanan.",aplikasi bagus membantu ingin deposit tidak repot repot dateng kantor pelayanan,bagus:2; membantu:4; repot:5; dateng:2; pelayanan:3,aplikasi:-4; tidak:-5; repot:-5,16.0,-14.0,2.0,positif,bagus,positif
11163,"Parah lemot abis pke jakone mobile ,bukan di permudah malah lemot nya ampun ampunan ,padahal siang knpa lemot banget",parah lambat abis pke jakone mobile bukan permudah lambat nya ampun ampunan padahal siang knpa lambat banget,lambat:1; abis:1; lambat:1; ampun:1; lambat:1; banget:1,parah:-5; bukan:-3,6.0,-8.0,-2.0,negatif,lemot; lambat; parah,negatif
11164,"Aplikasi bagus ,buka rekening juga gak ribet",aplikasi bagus buka rekening tidak ribet,bagus:2; buka:3; ribet:4,aplikasi:-4; tidak:-5,9.0,-9.0,0.0,netral,bagus; ribet,manual_review
11165,Perasaan baru update 2 bln lalu. Ke BANK jg. Ko ini suruh update lg. Pas klik update jg mlh ga bisa. Tolong diperbaiki,perasaan update 2 bln bank jg ko suruh update lg pas klik update jg tidak bisa tolong diperbaiki,pas:3; tolong:3,suruh:-2; tidak:-5,6.0,-7.0,-1.0,negatif,,manual_review
11167,Mantap dah pokonya. Sukses trus buat apk ini.,mantap dah pokonya sukses aplikasi,mantap:5; sukses:3,dah:-3; pokonya:-2; aplikasi:-4,8.0,-9.0,-1.0,negatif,mantap,positif
11172,"aplikasi yg sangat bermanfaat, sangat beruntung bisa dapat aplikasinya.",aplikasi bermanfaat beruntung bisa aplikasi,bermanfaat:5; beruntung:4,aplikasi:-4; aplikasi:-4,9.0,-8.0,1.0,positif,,manual_review
11173,Lebih nyaman aplikasi lama,lebih nyaman aplikasi,lebih:1; nyaman:4,aplikasi:-4,5.0,-4.0,1.0,positif,nyaman,positif
11174,Pasang App JakOne mobile,pasang aplikasi jakone mobile,pasang:4,aplikasi:-4,4.0,-4.0,0.0,netral,,manual_review
11175,"Mudah dikases..pendaftaran simple.. aplikasi berjalan dengan baik, ... sayang nya saya dibayar buat resume ini.. tapi bayarannya gak dibayarkan... kena prank dah",mudah dikases pendaftaran simple aplikasi berjalan sayang nya dibayar resume bayarannya tidak dibayarkan kena prank dah,mudah:4; pendaftaran:3; simple:3; sayang:3; dibayar:3,aplikasi:-4; tidak:-5; kena:-3; dah:-3,16.0,-15.0,1.0,positif,simple,positif
11176,transaksi gagal tapi saldo kepotong 🤦🤦payah nih apk,transaksi gagal saldo kepotong payah nih aplikasi,transaksi:4; saldo:2,gagal:-4; aplikasi:-4,6.0,-8.0,-2.0,negatif,transaksi gagal; payah,negatif
11187,aplikasi yang sangat Membantu,aplikasi membantu,membantu:4,aplikasi:-4,4.0,-4.0,0.0,netral,sangat membantu,positif
11193,Keren banget aplikasi ringan mudah digunakan untuk orang awam sekalipun pokoknya the best lah jakone.,keren banget aplikasi ringan mudah digunakan orang awam sekalipun pokoknya the best jakone,banget:1; ringan:2; mudah:4,aplikasi:-4; pokoknya:-3,7.0,-7.0,0.0,netral,mudah digunakan; keren,positif
11196,"Aplikasi JakOne Mobile sangat membantu,semoga kedepannya semakin lebih baik.",aplikasi jakone mobile membantu semoga kedepannya lebih,membantu:4; lebih:1,aplikasi:-4,5.0,-4.0,1.0,positif,sangat membantu,positif
11197,Terima kasih banyak JakOne sudah menjadi aplikasi yang bisa diandalkan kapanpun dan dimanapun,terima kasih jakone menjadi aplikasi bisa diandalkan kapanpun dimanapun,terima:2; kasih:2,aplikasi:-4,4.0,-4.0,0.0,netral,,manual_review
11201,kenapa top up iwalet nya gak ada ini bank apa an coba kok di hapuss,kenapa top up iwalet nya tidak bank an coba kok hapuss,top:5; coba:2,tidak:-5,7.0,-5.0,2.0,positif,,manual_review
11205,Aplikasi yang sangat mudah di gunakan,aplikasi mudah gunakan,mudah:4,aplikasi:-4,4.0,-4.0,0.0,netral,aplikasi mudah,positif
11216,"Aplikasinya sering minta update terus, giliran di update susah",aplikasi minta update giliran update susah,minta:2; giliran:3,aplikasi:-4; susah:-3,5.0,-7.0,-2.0,negatif,,manual_review
11223,"New aplikasi lebih keren, mudah digunakan mantaaap",new aplikasi lebih keren mudah digunakan mantaaap,lebih:1; mudah:4,aplikasi:-4,5.0,-4.0,1.0,positif,mudah digunakan; keren,positif
11225,"saya coba dulu ya aplikasi bank dki Jakarta, semoga kedepannya atau sekarang tidak lagi terjadi penipuan, saya amankan duitnya melalui bank dki Jakarta, kalo bagus saya tambahin bintangnyqa",coba ya aplikasi bank dki jakarta semoga kedepannya tidak penipuan amankan duitnya bank dki jakarta bagus tambahin bintangnyqa,coba:2; ya:4; bagus:2,aplikasi:-4; tidak:-5,8.0,-9.0,-1.0,negatif,bagus,positif
11231,"Aplikasi ini bagus banget semua fitur-fiturnya mudah dimengerti, dan bisa di pakai buat beli pulsa, bayar tagihan, dll. recommend bgt apk ini🥰",aplikasi bagus banget fitur fiturnya mudah dimengerti bisa pakai beli pulsa bayar tagihan dll recommend banget aplikasi,bagus:2; banget:1; mudah:4; beli:2; bayar:1; banget:1,aplikasi:-4; pulsa:-3; aplikasi:-4,11.0,-11.0,0.0,netral,bagus,positif
11235,Alhamdulillah aplikasi yang sangat bermanfaat untuk nasabah Bank DKI tapi disayangkan tidak ada transaksi di aplikasi'nya.. Terima kasih,alhamdulillah aplikasi bermanfaat nasabah bank dki disayangkan tidak transaksi aplikasi nya terima kasih,alhamdulillah:5; bermanfaat:5; nasabah:4; terima:2; kasih:2,aplikasi:-4; tidak:-5; transaksi:-4; aplikasi:-4,18.0,-17.0,1.0,positif,,manual_review
11237,Ini kenapa tambah update nggak bisa transaksi ?,kenapa tambah update tidak bisa transaksi,tambah:3; transaksi:4,tidak:-5,7.0,-5.0,2.0,positif,tidak bisa transaksi,negatif
11238,emang ga punya orang IT yg pinter ya,emang tidak punya orang it pinter ya,pinter:5; ya:4,tidak:-5; punya:-3,9.0,-8.0,1.0,positif,,manual_review
11240,"Aplikasi mudah di gunakan, Tampilan baru keren, dan mantap aplikasinya, aman",aplikasi mudah gunakan tampilan keren mantap aplikasi aman,mudah:4; tampilan:1; mantap:5,aplikasi:-4; aplikasi:-4,10.0,-8.0,2.0,positif,aplikasi mudah; mantap; keren,positif
11241,Aplikasi ini nyaman digunakan,aplikasi nyaman digunakan,nyaman:4,aplikasi:-4,4.0,-4.0,0.0,netral,nyaman,positif
11253,"Proses transaksinya cepet banget, registraingak ribet. Cs nya helpful, keren lah JakOne",proses transaksinya cepet banget registraingak ribet cs nya helpful keren jakone,proses:1; cepet:2; banget:1,ribet:-4,4.0,-4.0,0.0,netral,keren; ribet,manual_review
11258,"Baru pake JakOne baru-baru ini, ternyata aplikasi nya mudah digunakan, seneng deh pake aplikasinya kalo gini",pakai jakone ternyata aplikasi nya mudah digunakan seneng deh pakai aplikasi gini,mudah:4; seneng:5,aplikasi:-4; aplikasi:-4,9.0,-8.0,1.0,positif,mudah digunakan,positif
11267,aplikasinya sangat membantu sekalii,aplikasi membantu sekalii,membantu:4,aplikasi:-4,4.0,-4.0,0.0,netral,sangat membantu; membantu sekali,positif
11269,"Aplikasi mudah di gunakan, Tampilan baru keren 5bintang +",aplikasi mudah gunakan tampilan keren 5bintang,mudah:4; tampilan:1,aplikasi:-4,5.0,-4.0,1.0,positif,aplikasi mudah; keren,positif
11271,"Aplikasi nya efesien, serba ada dan gampang dipake",aplikasi nya efesien serba gampang dipake,gampang:4,aplikasi:-4,4.0,-4.0,0.0,netral,,manual_review
11277,"Apk gak jelas, opsi transfer cuma antar bank DKI, transaksi scan QRIS gagal tapi saldo kepotong, aneh...Cs dihub sibuk terus, sangat merugikan",aplikasi tidak jelas opsi transfer antar bank dki transaksi scan qris gagal saldo kepotong aneh cs dihub sibuk merugikan,transaksi:4; saldo:2; aneh:4; sibuk:4,aplikasi:-4; tidak:-5; jelas:-1; gagal:-4,14.0,-14.0,0.0,netral,,manual_review
11283,"Apk bagus sangat membantu ,, Trimaksih jakonemobile",aplikasi bagus membantu trimaksih jakonemobile,bagus:2; membantu:4,aplikasi:-4,6.0,-4.0,2.0,positif,sangat membantu; bagus,positif
11293,"Dari lebaran sampai hari ini masih aja error, semua duit gue di bank DKI weeh sedangkan Mbanking kaga bisa dibuka, terus mau ngambil duit pake ATM jg duitnya kaga bisa keluar. Tolong dong di TL ini, masa iyaa kita para nasabah DKI harus nunggu selama ini?",lebaran hari error duit gue bank dki weeh sedangkan mbanking kaga bisa dibuka ngambil duit pakai atm jg duitnya kaga bisa keluar tolong tl masa iyaa kita nasabah dki nunggu selama,tolong:3; nasabah:4; nunggu:1,error:-5; keluar:-3,8.0,-8.0,0.0,netral,error,negatif
11294,"ini knp ya kode otp ga sampe"" nyasar atau kemana ya tolong bantuanya",knp ya kode otp tidak sampe nyasar kemana ya tolong bantuanya,ya:4; ya:4; tolong:3,kode:-3; tidak:-5; nyasar:-4,11.0,-12.0,-1.0,negatif,,manual_review
11295,kenapa ya kok tidak bisa tf antarbank... padahal sebelumnya bisaa? kalo sudah bisa akan saya tambah rating nya,kenapa ya kok tidak bisa transfer antarbank padahal sebelumnya bisaa bisa tambah rating nya,ya:4; tambah:3,tidak:-5,7.0,-5.0,2.0,positif,,manual_review
11308,"Aplikasi mudah di gunakan, Tampilan baru keren.. aplikasinya juga bisa bermanfaat untuk kita semuanya",aplikasi mudah gunakan tampilan keren aplikasi bisa bermanfaat kita semuanya,mudah:4; tampilan:1; bermanfaat:5,aplikasi:-4; aplikasi:-4; semuanya:-3,10.0,-11.0,-1.0,negatif,aplikasi mudah; keren,positif
11310,"Info mutasi rekening gak update jd takut, masak info mutasi uang masuk temen yg saya tf gak ada padahal di saldo sudah nambah, info mutasi terhenti di tgl 20/08 sedangkan setelah itu saya ada transaksi keluar dan ada transaksi saldo masuk, mending yg lama seriusan, untung yg lama belum aku uninstall, tolong di perbaiki secepatnya ya buat bank dki",info mutasi rekening tidak update takut masak info mutasi uang masuk temen transfer tidak padahal saldo nambah info mutasi terhenti tgl 20 08 sedangkan setelah transaksi keluar transaksi saldo masuk mending seriusan untung belum uninstall tolong perbaiki secepatnya ya bank dki,takut:1; masak:2; saldo:2; transaksi:4; transaksi:4; saldo:2; mending:2; untung:3; tolong:3; secepatnya:3; ya:4,info:-3; tidak:-5; info:-3; masuk:-3; tidak:-5; info:-3; terhenti:-3; keluar:-3; masuk:-3,30.0,-31.0,-1.0,negatif,cepat,positif
11312,Aplikasinya bagus dan mudah dipahami,aplikasi bagus mudah dipahami,bagus:2; mudah:4,aplikasi:-4,6.0,-4.0,2.0,positif,bagus,positif
11318,Aplikasi yang sangat bagus sekali pokoknya worth it untuk di coba guys,aplikasi bagus pokoknya worth it coba guys,bagus:2; coba:2; guys:1,aplikasi:-4; pokoknya:-3,5.0,-7.0,-2.0,negatif,bagus,positif
11328,"Aplikasinya aman dipakai, sejauh ini belum pernah error",aplikasi aman dipakai sejauh belum error,error:5,aplikasi:-4,5.0,-4.0,1.0,positif,error,negatif
11338,"Versi 2.0 lemot parah, mbanking lain dengan sinyal yg sama lancar bgt, cuman jakone muter doang. Versi paling kacau",versi 2 0 lambat parah mbanking sinyal lancar banget cuman jakone muter doang versi kacau,lambat:1; lancar:4; banget:1; doang:1,parah:-5,7.0,-5.0,2.0,positif,lancar; lemot; lambat; parah,manual_review
11339,Ini saya mau pindah device verifikasi selalu gagal padahal semua data sudah sesuai tolong follow up nya.,pindah device verifikasi gagal padahal data sesuai tolong follow up nya,pindah:1; sesuai:3; tolong:3,gagal:-4; data:-3,7.0,-7.0,0.0,netral,verifikasi gagal,negatif
11353,Aplikasi ini sangat bermanfaat Buruan download kawan-kawan,aplikasi bermanfaat buruan download kawan kawan,bermanfaat:5; buruan:1,aplikasi:-4,6.0,-4.0,2.0,positif,,manual_review
11357,"Aplikasi JakOne Mobile ini mudah aku gunakan, gak perlu juga repot datang ke kantor karna deposito bisa langsung dari aplikasi ini, mau bayar bayar juga mudah karna sudah ada fitur transaksi untuk pembelian & bayarnya di dalam aplikasi, pokoknya aplikasi ini ngebantu banget buat usernya deh!",aplikasi jakone mobile mudah gunakan tidak repot kantor deposito bisa langsung aplikasi bayar bayar mudah fitur transaksi pembelian bayarnya aplikasi pokoknya aplikasi ngebantu banget usernya deh,mudah:4; repot:5; deposito:3; langsung:3; bayar:1; bayar:1; mudah:4; transaksi:4; banget:1,aplikasi:-4; tidak:-5; aplikasi:-4; aplikasi:-4; pokoknya:-3; aplikasi:-4,26.0,-24.0,2.0,positif,,manual_review
