review,clean_review,current_label,lexicon_score,suggested_label,reason,evidence_pattern,confidence_level,category
"Aplikasi mobile banking yang bagus dan mudah di gunakan untuk tampilan juga mudah dan menarik, pokoknya ui-nya user friendly, bisa di gunakan untuk membayar apa saja, sangat lengkap, bikin kita teebantu, membayar apapun jadi tidak ribet, bisa kapanpun dan dimanapun",aplikasi mobile banking bagus mudah gunakan tampilan mudah menarik pokoknya ui nya user friendly bisa gunakan membayar lengkap bikin kita teebantu membayar apapun tidak ribet bisa kapanpun dimanapun,positif,3.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"aplikasinya mudah dipahami jadi gaperlu takutt ribett, daftarnya juga mudah banget!!!",aplikasi mudah dipahami gaperlu takutt ribett daftarnya mudah banget,positif,5.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Sejauh ini aplikasinya bagus karena membantu untuk melakukan transaksi melaui QR Code, tampilannya pun ga ribet buat orang yang baru make.",sejauh aplikasi bagus membantu melakukan transaksi melaui qr code tampilannya tidak ribet orang make,positif,5.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"The best pokonya jakone, daftarnya mudah dan gampang, cocok buat kita yang milenial bikin transaksi ga ribet",the best pokonya jakone daftarnya mudah gampang cocok kita milenial bikin transaksi tidak ribet,positif,13.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Terima kasih sudah membuat Aplikasi yang bermanfaat dan mudah di gunakan. Dengan menggunakan aplikasi jakone mobile pembayaran apa aja jadi gampang dan gak ribet, sehingga transaksi bisa dimanapun dan kapanpun. serta tampulan baru yang keren dan banyak fitur lainnya. Terima kasih jakone",terima kasih membuat aplikasi bermanfaat mudah gunakan menggunakan aplikasi jakone mobile pembayaran gampang tidak ribet sehingga transaksi bisa dimanapun kapanpun tampulan keren fitur lainnya terima kasih jakone,positif,17.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasi yang sangat membantu,daftar mudah,banyak fiturnya ,ga ribet",aplikasi membantu daftar mudah fiturnya tidak ribet,positif,4.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Aplikasinya sangat membantu. Desainnya juga mudah dipahami(sederhana) gak ribet. Bisa bayar tagihan ini itu. Bagus sih lumayan,aplikasi membantu desainnya mudah dipahami sederhana tidak ribet bisa bayar tagihan bagus sih lumayan,positif,10.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
aplikasi sangat membantu buat transaksi online dan tidak ribet👍,aplikasi membantu transaksi online tidak ribet,positif,3.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasi sangat bagus. Fiturnya menarik dan memudahkan setiap orang dalam bertransaksi. Bisa top up juga, pokoknya sangat efektif dan gak ribett",aplikasi bagus fiturnya menarik memudahkan setiap orang bertransaksi bisa top up pokoknya efektif tidak ribett,positif,10.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasinya bagus banget, dari segi fiturnya yg gampang di mengerti ga ribet. Transaksi juga gampang banget. Recommended sih, kalian wajib coba aplikasi ini...",aplikasi bagus banget segi fiturnya gampang mengerti tidak ribet transaksi gampang banget recommended sih kalian wajib coba aplikasi,positif,5.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"memudahkan nasabah dalamm bertransaksi, tidak ribet, dan sangat membantu..",memudahkan nasabah dalamm bertransaksi tidak ribet membantu,positif,13.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Baru pertama kali coba registrasi sendiri dan ternyata prosesnya gampang banget, nggak ribet sama sekali. Setelah aktif, dipakai buat transaksi juga aman sejauh ini.",pertama coba registrasi ternyata prosesnya gampang banget tidak ribet setelah aktif dipakai transaksi aman sejauh,positif,12.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Tampilan dari jakone mobile makin oke banget nih. Suka banget pake aplikasi ini. Sekua transaksi jadi mudah dan ga ribet. Love banget deh pokoknya🥰😍,tampilan jakone mobile oke banget nih suka banget pakai aplikasi sekua transaksi mudah tidak ribet love banget deh pokoknya,positif,14.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasinya mudah digunakan, simple bisa digunakan kapanpun dan dimanapun, buat transaksi apa aja juga lancar ga ribet",aplikasi mudah digunakan simple bisa digunakan kapanpun dimanapun transaksi lancar tidak ribet,positif,10.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Dari sisi transaksi, saya merasa cukup puas. Transfer online berjalan cepat dan efisien, meskipun saya sempat berharap fitur BI FAST bisa segera kembali aktif karena biaya transaksinya jauh lebih hemat. Fitur pembayaran negara juga sangat membantu—saya berhasil bayar paspor tanpa ribet, dan itu jadi nilai tambah tersendiri.",sisi transaksi merasa puas transfer online berjalan cepat efisien meskipun berharap fitur bi fast bisa segera aktif biaya transaksinya jauh lebih hemat fitur pembayaran negara membantu berhasil bayar paspor ribet nilai tambah tersendiri,positif,32.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"aplikasi yang lumayan baguss menurutku fiturnya lengkap dan gampang banget kalo mau pake, kalo mau transaksi juga no ribet, aplikasinya aman 👍🏻",aplikasi lumayan baguss menurutku fiturnya lengkap gampang banget pakai transaksi no ribet aplikasi aman,netral,0.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Transaksi jadi makin mudah dengan adanya app JakOne ini, tinggal duduk manis, semua kebutuhan banking aman dan nyaman.udah gitu mudah gapake ribet transaksinya.",transaksi mudah aplikasi jakone tinggal duduk manis kebutuhan banking aman nyaman udah gitu mudah gapake ribet transaksinya,positif,18.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasinya simpel, mudah di gunakan dan ga ribet",aplikasi simpel mudah gunakan tidak ribet,positif,2.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Apk nya berguna bgt buat beli pulsa, bayar listrik dll ga perlu ribet",aplikasi nya berguna banget beli pulsa bayar listrik dll tidak ribet,positif,1.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Di jaman serba digital kayak sekarang, aplikasi seperti ini bermanfaat banget, bisa untuk bayar-bayar kebutuhan sehari-hari kita. Mau transfer atau top-up e money gampang. Gak pake ribet",jaman serba digital kayak aplikasi bermanfaat banget bisa bayar bayar kebutuhan sehari hari kita transfer top up e money gampang tidak pakai ribet,positif,3.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasinya oke punya.. Mo transaksi kaga pake ribet.. Simpel, mudah dan praktis..",aplikasi oke punya mo transaksi kaga pakai ribet simpel mudah praktis,positif,12.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
keren banget JakOne Mobile aplikasi nya bisa buat bayar beberapa tagihan dirumah ku sama bisa buat beli pulsa aplikasi nya mudah digunakan ga terlalu ribet ribet banget bagi kalian yg mau bayar tagihan tagihan kalian mending dowload aplikasi JakOne Mobile aku saranin nih biar kalian gampang mending coba langsung deh aplikasi,keren banget jakone mobile aplikasi nya bisa bayar beberapa tagihan dirumah ku bisa beli pulsa aplikasi nya mudah digunakan tidak ribet ribet banget kalian bayar tagihan tagihan kalian mending dowload aplikasi jakone mobile saranin nih biar kalian gampang mending coba langsung deh aplikasi,netral,0.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Proses Cepat Gak Ribet, Terimakasih",proses cepat tidak ribet terimakasih,positif,8.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
pendaftaran mudah tidak ribet dan transaksi nya cepat dan mudah,pendaftaran mudah tidak ribet transaksi nya cepat mudah,positif,17.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Mantap JakOne fiturnya lengkap memudahkan segala transaksi jadi ga ribet deh,mantap jakone fiturnya lengkap memudahkan transaksi tidak ribet deh,positif,13.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Sangat rekomended. Proses transfer lancar dan ga pernah pending. Buka rekening juga mudah ga ribet. Lovvv bangett.,rekomended proses transfer lancar tidak pending buka rekening mudah tidak ribet lovvv bangett,positif,7.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"ketemu sama si serba bisa jakone. Kuncinya transaksi praktis anti ribet, jaringan mulus anti putus.",ketemu si serba bisa jakone kuncinya transaksi praktis anti ribet jaringan mulus anti putus,positif,11.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasinya bagus, fiturnya lengkap dan mudah di mengerti. Ngga ribet dan kekinian banget deh!",aplikasi bagus fiturnya lengkap mudah mengerti ngga ribet kekinian banget deh,positif,1.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasinya mamtap, tampilannya juga keren,operationnya pun smoth dan lancar banget. Pendaftarannya pun tidak ribet. Fitur transaksinya lengkap semua. Pokoknya mantap daahh.",aplikasi mamtap tampilannya keren operationnya smoth lancar banget pendaftarannya tidak ribet fitur transaksinya lengkap pokoknya mantap daahh,positif,4.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Aplikasi yang keren bagus banget gak perlu ribet proses cepet transaksi aman!! makasih JakOne,aplikasi keren bagus banget tidak ribet proses cepet transaksi aman makasih jakone,positif,9.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"apps nya enak dpake, simple n g bkin ribet.. smoga mkin sukses buat dev ny..",apps nya enak dpake simple n tidak bkin ribet smoga mkin sukses dev ny,positif,2.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
apk nya nyaman ngga ribet recomend banget sih apalagi banyak fitur fitur tertentu sangat mudah untuk di akses pokok nyamah,aplikasi nya nyaman ngga ribet recomend banget sih apalagi fitur fitur tertentu mudah akses pokok nyamah,positif,4.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"setiap dibuka malem hari loading terus padahal koneksi bagus, bisanya cuma pas pagi doang. apk pemerintah kenapa jelek"" bgt yaaa",setiap dibuka malem hari loading padahal koneksi bagus bisanya pas pagi doang aplikasi pemerintah kenapa jelek banget yaaa,netral,0.0,negatif,negative_pattern: label conflicts with clear negative phrase,jelek,medium,negative_pattern
"gak jelas,jelek,aneh,lebih bagus dana atau ovo",tidak jelas jelek aneh lebih bagus dana ovo,netral,0.0,negatif,negative_pattern: label conflicts with clear negative phrase,jelek,medium,negative_pattern
aplikasi mbangking paling jelek. server belom bagus ini buat qris atau transfer nyusahin kaga konek konek. buat cek saldo aja kadang kaga bisa kocaggggg. Pemda punya kaya begini modelnya kocaggggg,aplikasi mbangking jelek server belom bagus qris transfer nyusahin kaga konek konek cek saldo kadang kaga bisa kocaggggg pemda punya kaya modelnya kocaggggg,netral,0.0,negatif,negative_pattern: label conflicts with clear negative phrase,jelek,medium,negative_pattern
Internet saya lancar buka. Semua aplikasi lain lancar cuma buka jackone yang disuruh cek internet saya . Payah IT nya,internet lancar buka aplikasi lancar buka jackone disuruh cek internet payah it nya,positif,4.0,negatif,negative_pattern: label conflicts with clear negative phrase,payah,medium,negative_pattern
payah nih ngga support di samsung 25 series :( :( :(,payah nih ngga support samsung 25 series,positif,2.0,negatif,negative_pattern: label conflicts with clear negative phrase,payah,medium,negative_pattern
"Ada cardless doang, pas di pakai kaga berhasil berhasil. Payah Bank DKI",cardless doang pas pakai kaga berhasil berhasil payah bank dki,positif,10.0,negatif,negative_pattern: label conflicts with clear negative phrase,payah,medium,negative_pattern
"Aplikasi banknya payah banget, pas acara hari penting menu Transfer ke Bank lain bisa bisanya di Hilangkan. mohon dicoba beberapa saat lagi gimana. orang klaim baru bisa 8 april. ga lagi lagi nyimpen uang disini wkwkwk",aplikasi banknya payah banget pas acara hari penting menu transfer bank bisa bisanya hilangkan mohon dicoba beberapa gimana orang klaim bisa 8 april tidak nyimpen uang disini wkwkwk,positif,5.0,negatif,negative_pattern: label conflicts with clear negative phrase,payah,medium,negative_pattern
"Makin payah di update yg baru, top up dana pending lah, top jak one sendiri juga pending ngirim 2x yg masih cuma sekali",payah update top up dana pending top jak one pending ngirim 2x,positif,8.0,negatif,negative_pattern: label conflicts with clear negative phrase,payah,medium,negative_pattern
Berattt bgt buka jakone payahh,berattt banget buka jakone payahh,positif,4.0,negatif,negative_pattern: label conflicts with clear negative phrase,payah,medium,negative_pattern
"Apalikasi payah, dr td buka loading terus, mending ug lama gampang gak loading trus",apalikasi payah td buka loading mending ug gampang tidak loading,positif,4.0,negatif,negative_pattern: label conflicts with clear negative phrase,payah,medium,negative_pattern
"Pelayanan payah, semangat terus.",pelayanan payah semangat,positif,7.0,negatif,negative_pattern: label conflicts with clear negative phrase,payah,medium,negative_pattern
woiii Bank DKI punya server Jakone payah amat kebanyakan down. kalah sama game roblox. fokus contoh yg lain aman2 aja.,woiii bank dki punya server jakone payah amat kebanyakan down kalah game roblox fokus contoh aman2,positif,7.0,negatif,negative_pattern: label conflicts with clear negative phrase,payah,medium,negative_pattern
