review,label,split_set,review_id,clean_review,rating,review_date,app_version,thumbs_up_count,year,lexicon_score_v3,label_v3
salah aplikasi terbaik cari aplikasi m banking mudah cepat responnya recomended pokoknya,positif,train,738328ba-f318-4966-be38-573ece418b29,salah aplikasi terbaik cari aplikasi m banking mudah cepat responnya recomended pokoknya,5,2023-04-19 09:54:37,1.0.10,0,2023,1.0,positif
aplikasi sampah daftar susah banget kode otp tidak dikirim2 nunggu tetep tidak parah sihh,negatif,train,a7182955-09ff-4095-91ed-194a94deed83,aplikasi sampah daftar susah banget kode otp tidak dikirim2 nunggu tetep tidak parah sihh,1,2025-02-27 09:22:13,2.14.0,0,2025,-0.8000000000000002,negatif
transfer mengunakan jakone mobile prosesnya saldo terpotong sesuai trasfer tidak masuk rek tujuan walupun 1x24 jam masalah masalah perbaiki cobalah tim terkaitnya bahan epaluasi jelas merasa terhambat terimakasih,negatif,train,9d9f8e4c-aa88-46b3-ba56-7cc92a641596,transfer mengunakan jakone mobile prosesnya saldo terpotong sesuai trasfer tidak masuk rek tujuan walupun 1x24 jam masalah masalah perbaiki cobalah tim terkaitnya bahan epaluasi jelas merasa terhambat terimakasih,2,2026-02-16 23:39:06,2.18.0,10,2026,-2.6000000000000005,negatif
layanan aplikasi terbaik,positif,train,bd7d354a-287e-4999-b81c-2c2fac711df8,layanan aplikasi terbaik,5,2024-07-11 00:50:52,2.12.0,0,2024,1.6,positif
sulit mendapatkan kode otp,netral,test,3eb8a42d-f0ba-458a-8c3c-042ce78dec17,sulit mendapatkan kode otp,1,2022-12-01 19:01:06,1.0.4,0,2022,0.0,netral
bermanfaat,positif,train,5ed50a82-33c9-46b2-a625-c1080762982b,bermanfaat,5,2023-01-20 11:42:42,,0,2023,1.0,positif
benefit aplikasi aplikasi mudah gunakan tampilan keren,positif,train,eea99c99-a932-478b-9a19-8383d5ab0225,benefit aplikasi aplikasi mudah gunakan tampilan keren,5,2022-09-06 14:26:19,1.0.1,0,2022,1.8,positif
jackone mobile tampilannya jauh lebih bagus lebih mudah digunain jugaa udah gitu problem cepet banget ditanggapi sukaa banget pokoknya,netral,train,3aa2b058-afe5-4ab8-bc07-40b9e8eea702,jackone mobile tampilannya jauh lebih bagus lebih mudah digunain jugaa udah gitu problem cepet banget ditanggapi sukaa banget pokoknya,5,2022-11-09 13:16:51,1.0.3,0,2022,0.0,netral
aplikasi suka masuknya dki tolong kembalikan aplikasi lebih menggunakan aplikasi padahal sinyal bagus kuota data,positif,train,29e31dc8-b947-405c-a332-0062d8085a82,aplikasi suka masuknya dki tolong kembalikan aplikasi lebih menggunakan aplikasi padahal sinyal bagus kuota data,1,2022-12-30 18:42:21,1.0.5,4,2022,0.7999999999999999,positif
aplikasi jakone mobile tampilannya jauh lebih bagus fiturnya mudah digunakan,positif,train,ff2fed93-a39d-4489-bc7f-f50571dfa46d,aplikasi jakone mobile tampilannya jauh lebih bagus fiturnya mudah digunakan,5,2022-11-17 10:09:25,1.0.4,0,2022,0.6,positif
wuah tenan fiturnya full mudah dimengerti gaptek langsung bisa jeda transaksi lancar bisnis tambah hoki tengkiyu jakone,positif,val,aca34ca5-62a3-49e9-9a11-d037cf17b470,wuah tenan fiturnya full mudah dimengerti gaptek langsung bisa jeda transaksi lancar bisnis tambah hoki tengkiyu jakone,5,2022-09-08 13:22:08,1.0.1,3,2022,3.4000000000000004,positif
aplikasi bagus fitur qris admin transfer bank,positif,train,ffde3f41-be85-4ccb-980e-66f091b098f1,aplikasi bagus fitur qris admin transfer bank,5,2024-06-07 19:46:55,2.12.0,0,2024,0.6,positif
error kenapa si,negatif,train,fa3a9766-e7b7-4c2a-9ea4-81e7b8685cb6,error kenapa si,1,2023-04-03 15:37:26,1.0.8,0,2023,-1.0,negatif
membantu,positif,val,35c7c811-64fe-4c99-95bd-08589303eb10,membantu,5,2023-03-08 21:05:44,1.0.8,0,2023,0.8,positif
kenapa ko tidak bisa transfer bank transfer ewalet kemarin kemarin bisa,negatif,train,e8c4f232-2a21-4bc5-86ff-85b5238c070d,kenapa ko tidak bisa transfer bank transfer ewalet kemarin kemarin bisa,1,2025-04-02 14:28:04,2.17.1,0,2025,-1.0,negatif
aplikasi tidak jelas banget setiap login jaringan internet buruk sedangkan buka aplikasi bisa nyusahin orang payah,negatif,train,def18275-02b8-4047-91c6-7361e4ea362b,aplikasi tidak jelas banget setiap login jaringan internet buruk sedangkan buka aplikasi bisa nyusahin orang payah,1,2023-11-04 04:55:23,,0,2023,-2.2,negatif
aplikasi banking bermanfaat simple tur fitur yabg mudah dipakaii pembayarannya bikin nyaman lengkap pokoknya recomended banget aplikasi,positif,val,a6ce5226-7a66-42c1-9344-48bbd82bba10,aplikasi banking bermanfaat simple tur fitur yabg mudah dipakaii pembayarannya bikin nyaman lengkap pokoknya recomended banget aplikasi,5,2023-04-20 03:12:45,1.0.10,0,2023,3.2,positif
idiottt aplikasi tidak nge bug pakai wifi tidak bisa login,negatif,train,daefcceb-4bef-430e-8840-907f41afe28e,idiottt aplikasi tidak nge bug pakai wifi tidak bisa login,1,2025-09-01 21:51:43,,0,2025,-1.6,negatif
loading nya,netral,train,7cc24074-09d0-4e09-9881-21851379ceb3,loading nya,5,2023-05-19 21:48:25,1.0.11,0,2023,0.0,netral
aplikasi super lengkap aman mantaaaap,positif,train,e22a98e8-8e4e-43ef-8b57-91d31059aee4,aplikasi super lengkap aman mantaaaap,5,2023-03-14 11:51:00,1.0.8,0,2023,1.6,positif
ok deh,positif,train,cd659af5-8f6f-4733-8a54-81f9cc378851,ok deh,5,2023-05-07 08:48:54,1.0.11,0,2023,0.8,positif
keren nih aplikasi nyaman make aplikasi semangat jakone,positif,train,b869b819-e952-426d-b7f0-fb00b5770670,keren nih aplikasi nyaman make aplikasi semangat jakone,5,2022-10-15 00:33:41,,0,2022,2.4000000000000004,positif
mantap aplikasi bagus mudah transaksi nya,positif,test,4686d931-fb10-402c-9e1f-8f3659760b6a,mantap aplikasi bagus mudah transaksi nya,5,2024-07-25 17:25:59,2.12.1,0,2024,2.4000000000000004,positif
parah banget mah abis update aplikasi tidak bisa login ampe lock user gimana caranya biar bisa,negatif,test,691df352-1577-46e7-8110-1897d37e9761,parah banget mah abis update aplikasi tidak bisa login ampe lock user gimana caranya biar bisa,1,2022-09-05 11:32:53,1.0.0,0,2022,-2.8,negatif
mantaab bank dki lengkap keren tampilannya,positif,train,3c5ae33b-7d05-48bc-9885-9c3f96dcb325,mantaab bank dki lengkap keren tampilannya,5,2022-07-22 08:46:46,1.0.0,0,2022,1.2000000000000002,positif
kacau bank dki sistemnya bobrok,negatif,train,57225120-bff3-49c3-8494-ba7b0703b6f0,kacau bank dki sistemnya bobrok,1,2025-05-06 10:01:50,2.17.1,0,2025,-1.0,negatif
aplikasi mudah digunakan fitur nya simple mudah dipahami lengkap,positif,train,4acf5632-bdf3-4ed6-8296-a5caf93202fc,aplikasi mudah digunakan fitur nya simple mudah dipahami lengkap,5,2022-11-19 23:56:39,1.0.4,0,2022,2.6,positif
aplikasi kocak,negatif,val,c947dd08-aeb2-445b-b41c-2ed374752d87,aplikasi kocak,1,2024-08-01 06:01:23,2.12.1,0,2024,-0.4,negatif
transfer antar bank isi ovo gopay tidak,negatif,val,f75200cf-18cf-4274-acf5-34fd371747b0,transfer antar bank isi ovo gopay tidak,1,2025-04-01 15:07:52,2.17.1,1,2025,-1.0,negatif
udah nabung bank dki skr rajin jakone,positif,train,2e7d3268-a3b1-4904-accc-56afb7f3ea46,udah nabung bank dki skr rajin jakone,5,2022-10-16 00:28:02,1.0.2,0,2022,0.8,positif
kece bangeeett aplikasi keuangan terkeren deh pokoe lumayan berguna menyimpan uang,positif,train,50542d43-2bfb-494c-9254-2ec3936a92be,kece bangeeett aplikasi keuangan terkeren deh pokoe lumayan berguna menyimpan uang,5,2022-10-16 04:30:03,1.0.2,0,2022,2.2,positif
perbaharui lambat sinyal server nyaa,negatif,train,1784c1ff-120a-46f2-8830-904446c93acb,perbaharui lambat sinyal server nyaa,2,2023-09-13 07:54:26,2.1.1,1,2023,-0.6,negatif
membantu banget proses transaksi tampilannya mudah dimengerti,positif,train,4ee6d224-043c-4520-b57c-a600cac06c33,membantu banget proses transaksi tampilannya mudah dimengerti,5,2025-09-06 22:40:54,2.17.1,0,2025,1.8,positif
aplikasi membantu pembayaran transfer uang,positif,val,11ddc455-53cb-4266-ae2f-468e24b3d85e,aplikasi membantu pembayaran transfer uang,5,2024-03-30 22:21:32,2.10.0,0,2024,0.8,positif
kenapa ya tiba aplikasi jakone punya tiba tidak bs dibuka muncul user id terkunci,positif,train,7957e703-d5d8-496f-9ed8-25c7e8ac0715,kenapa ya tiba aplikasi jakone punya tiba tidak bs dibuka muncul user id terkunci,5,2023-02-01 17:01:05,,0,2023,0.2,positif
mencoba,netral,train,e001a791-a7dc-4410-adf2-7b557cacc744,mencoba,5,2023-08-01 16:39:19,,0,2023,0.0,netral
simple easy to use and fast respond,positif,train,de49f9a7-4528-4590-b544-9dc771e8b680,simple easy to use and fast respond,5,2022-10-14 20:33:27,1.0.2,0,2022,0.6,positif
bug mulu woi,negatif,train,9d437c35-3d54-4008-b094-82e0ac5c93c2,bug mulu woi,1,2023-09-06 10:21:12,,0,2023,-0.8,negatif
jakone mobile aplikasi ngga ya diganti info,negatif,train,22fef3c8-98a8-4d28-a17d-00b0e2e4a8ef,jakone mobile aplikasi ngga ya diganti info,4,2025-02-27 11:14:57,2.14.0,0,2025,-1.4,negatif
aplikasi mudah gunakan tampilan keren masalah pingin gratisan,positif,train,3e659acf-2ccc-471d-b853-c4099a5af4dd,aplikasi mudah gunakan tampilan keren masalah pingin gratisan,5,2022-09-17 13:12:30,1.0.1,0,2022,1.4,positif
isi jackcard 30 menit kurang sekaliny berhasil br smp tahap isi saldo belum bs update naik busway smp nympe msh belum kelar punya jackcard jg terpaksa ragunan,negatif,train,c8fbc3e6-1a85-44df-9d60-686f3e6b24a2,isi jackcard 30 menit kurang sekaliny berhasil br smp tahap isi saldo belum bs update naik busway smp nympe msh belum kelar punya jackcard jg terpaksa ragunan,1,2023-08-02 05:56:08,2.0.1,1,2023,-2.6,negatif
pin tiba2 kena blokir pdahal tidak dipake,negatif,train,fb2a36cf-236b-4d85-ad54-d1badb161be8,pin tiba2 kena blokir pdahal tidak dipake,1,2024-06-01 18:07:54,,0,2024,-0.6,negatif
tidak berguna lupa pasword idnya,negatif,val,7e3d5599-b54f-4a80-90da-b84ef28991a2,tidak berguna lupa pasword idnya,1,2026-03-16 18:59:49,2.18.0,0,2026,-1.4,negatif
mantap pembayaran cc lebih cepat pakai apps rubah cicilan bisa membantu,positif,train,0b5c7322-254b-4c54-8c09-1cf50caed6d6,mantap pembayaran cc lebih cepat pakai apps rubah cicilan bisa membantu,5,2022-10-14 09:26:36,1.0.2,0,2022,2.4000000000000004,positif
seneng banget pakai aplikasi mudah digunakan tampilan aplikasi menarik,positif,train,47e60a40-6173-4eaf-a9ce-13974f061198,seneng banget pakai aplikasi mudah digunakan tampilan aplikasi menarik,5,2022-11-19 15:32:12,1.0.4,0,2022,3.0,positif
aplikasi mantul bs dipake smua pembayaran mudah digunakan mobile banking terbaik deh bs transaksi kapanpun dimanapun bayar gampang tidak pakai ribet aplikasi top bank dki tampilan semangat good job bank dki,positif,train,374f0f1d-9ba9-41a6-989d-9943b8102bb7,aplikasi mantul bs dipake smua pembayaran mudah digunakan mobile banking terbaik deh bs transaksi kapanpun dimanapun bayar gampang tidak pakai ribet aplikasi top bank dki tampilan semangat good job bank dki,5,2023-04-22 11:48:03,1.0.10,0,2023,5.6000000000000005,positif
bank dki knp dah uang elektronik dana bahkan jack card nya ilang gua top up jack card ny tidak masuk hadeuhh pelayanan mebagongkan,positif,train,7904bd50-0210-4e9a-a030-46e3046a9576,bank dki knp dah uang elektronik dana bahkan jack card nya ilang gua top up jack card ny tidak masuk hadeuhh pelayanan mebagongkan,1,2025-07-08 07:43:49,2.17.1,0,2025,0.2,positif
kenapa tidak transfer kebank topup ewalet kgk skrng knp jdi gini tolong gmn hadeh,negatif,train,42a3cef0-d61b-412d-b3a1-198ee492c897,kenapa tidak transfer kebank topup ewalet kgk skrng knp jdi gini tolong gmn hadeh,1,2025-04-13 21:25:31,2.17.1,0,2025,-1.4,negatif
memuaskan tidak bertele tele tidak buang buang thx jakone,positif,train,131fd57e-c645-4783-9080-3ade2246c81b,memuaskan tidak bertele tele tidak buang buang thx jakone,5,2022-10-15 22:45:18,1.0.2,0,2022,1.0,positif
akun tiba tiba terblokir sandi benar kenapa masalah,negatif,train,600ca79a-164d-4d00-bfad-9bbf0aebbac8,akun tiba tiba terblokir sandi benar kenapa masalah,5,2025-06-19 13:22:10,2.17.1,0,2025,-1.6,negatif
aplikasi tidak jls masa kirim otp tidak kirim kirim orang buka m banking bikin susah,negatif,train,55578349-d249-4732-a673-1df14cec587e,aplikasi tidak jls masa kirim otp tidak kirim kirim orang buka m banking bikin susah,1,2024-11-25 17:05:41,2.14.0,0,2024,-0.1999999999999999,negatif
aplikasi bermanfaat orang bisa dipakai kebutuhan kegiatan aktivitas sehari hari,positif,val,66764135-8e9f-465c-98b5-499d3634cf3b,aplikasi bermanfaat orang bisa dipakai kebutuhan kegiatan aktivitas sehari hari,5,2023-01-25 20:50:49,,0,2023,2.4,positif
aplikasi bagus info diberikan membantu mudah digunakan mudah dimengerti,positif,train,9a66b0b4-d48f-4733-9cb6-75f36bb794d5,aplikasi bagus info diberikan membantu mudah digunakan mudah dimengerti,5,2023-04-27 16:34:27,1.0.10,0,2023,2.4000000000000004,positif
daftar pas masukan nmer s3lallu gagal coba lg 91 tidak panduan masuk daftar,negatif,train,f2184739-ae50-403f-8904-592e3fbdde1e,daftar pas masukan nmer s3lallu gagal coba lg 91 tidak panduan masuk daftar,2,2024-04-06 04:47:59,,0,2024,-0.2,negatif
kenapa tambah update tidak bisa transaksi,negatif,train,8ea59a50-385e-4a85-a1a1-cdc76d513f00,kenapa tambah update tidak bisa transaksi,1,2023-06-09 07:03:32,,0,2023,-0.6,negatif
rakyat dki khususnya nasabah bank dki merupakan fasilitas bagus kita tidak ribet jaman nya n cashless sukses amanah bank dki,positif,train,6d07abc5-c910-4752-b008-d81ee9790e34,rakyat dki khususnya nasabah bank dki merupakan fasilitas bagus kita tidak ribet jaman nya n cashless sukses amanah bank dki,5,2022-09-11 07:53:59,,0,2022,1.7999999999999998,positif
bukan gaji sumpah ogah banget pakai bank maintenance masa sebulan lebih hadehhhhhh tidak bisa transfer antar bank ngambil cash atm suka error bank cookkkkkk,negatif,val,7e69e16c-1e2a-46e2-9139-57dda57fb51e,bukan gaji sumpah ogah banget pakai bank maintenance masa sebulan lebih hadehhhhhh tidak bisa transfer antar bank ngambil cash atm suka error bank cookkkkkk,1,2025-05-03 07:47:03,2.17.1,0,2025,-1.6,negatif
error trussss,negatif,train,24c5ea4d-9137-4d57-a5f4-3d3c8294c058,error trussss,1,2025-03-29 13:07:38,2.17.1,0,2025,-1.0,negatif
bermanfaat,positif,train,007c3127-d7d9-4a32-8e11-ebc2e79e291e,bermanfaat,5,2023-06-09 06:32:54,2.0.0,0,2023,1.0,positif
membantu gampang digunakan,positif,train,26b37318-da4f-4805-bc69-96f934cf3a80,membantu gampang digunakan,5,2023-03-08 19:15:07,1.0.8,0,2023,1.6,positif
aplikasi mantap awalnya nabung ternyata pilihan deposito programnya menarik mantapps jakone,positif,val,369436b8-ea9e-4fa0-a2f4-87d9fe480be6,aplikasi mantap awalnya nabung ternyata pilihan deposito programnya menarik mantapps jakone,5,2022-10-16 00:26:15,1.0.2,0,2022,2.8,positif
sungguh sy nasabah dki pengguna mbanking dki kecewa aplikasi jakone mobile sy melakukan topup ovo saldo sy terpotong uang top up nomer tujuan nya tidak sampai2 deskripsinya bertuliskan top up proses tolong kembalikan uang nya sistemnya error,positif,train,dc02be01-3ffe-41c5-89ba-91c744c1862b,sungguh sy nasabah dki pengguna mbanking dki kecewa aplikasi jakone mobile sy melakukan topup ovo saldo sy terpotong uang top up nomer tujuan nya tidak sampai2 deskripsinya bertuliskan top up proses tolong kembalikan uang nya sistemnya error,3,2024-06-03 21:56:18,2.12.0,4,2024,0.6000000000000001,positif
aplikasi jakone mobile mudah digunakan rekomendasi,positif,test,5942263e-d235-47fc-bda7-ac60919dd2cf,aplikasi jakone mobile mudah digunakan rekomendasi,5,2023-09-24 16:05:56,2.2.0,0,2023,0.8,positif
bagus pelayanannya oks,positif,train,acd47df5-8351-4d30-b199-c50001dd6d0c,bagus pelayanannya oks,5,2025-03-17 11:03:54,2.14.0,0,2025,0.6,positif
aplikasi bagus mudah digunakan dimana berada apalagi ditambahnya fitur tarik tunai beli voucher nonton streaming piala dunia mantap aplikasi bisa pembayaran scan qris pembayaran pembelian lainnya mantap makasih deh pokoknya mantap,positif,train,dbff6465-9307-4593-86bf-7f17f57ad2bf,aplikasi bagus mudah digunakan dimana berada apalagi ditambahnya fitur tarik tunai beli voucher nonton streaming piala dunia mantap aplikasi bisa pembayaran scan qris pembayaran pembelian lainnya mantap makasih deh pokoknya mantap,5,2022-11-21 17:06:13,1.0.4,0,2022,6.6000000000000005,positif
transaksi transfer berhasil cek rekening koran tidak transaksi nya jadinya worry apakah secara pencatatannya sesuai belom tolong diperhatikan pelayanan nya menyangkut uang terima kasih,positif,train,f58500ae-e98e-4323-b631-b7cb006dd5fe,transaksi transfer berhasil cek rekening koran tidak transaksi nya jadinya worry apakah secara pencatatannya sesuai belom tolong diperhatikan pelayanan nya menyangkut uang terima kasih,1,2025-04-17 12:02:29,2.17.1,0,2025,2.2,positif
untung pakai jakone membantu urusan keuangan thanks,positif,train,085b42ab-118c-4db9-becd-f795ac134426,untung pakai jakone membantu urusan keuangan thanks,5,2022-10-13 07:41:33,1.0.2,0,2022,2.0,positif
belanja bisa dapet diskon banget dimana klo bukan jakone mantap syekali,positif,val,2832f34c-75d1-4b09-bcb6-67b54b10f37a,belanja bisa dapet diskon banget dimana klo bukan jakone mantap syekali,5,2022-10-15 18:16:22,1.0.2,0,2022,2.4000000000000004,positif
buruk jak one dah masuk menu bi fast muter tidak kebuka buka kadang seharian sinyal data bgs menjengkelkan,negatif,train,aa72f324-408f-4467-b7db-2b51d0ca4081,buruk jak one dah masuk menu bi fast muter tidak kebuka buka kadang seharian sinyal data bgs menjengkelkan,2,2024-11-19 07:21:36,2.12.0,0,2024,-1.0,negatif
belum memuaskan kecewa,negatif,train,65966cf6-e337-4d75-afda-02d08c125131,belum memuaskan kecewa,3,2024-04-24 04:43:03,2.10.0,0,2024,-1.8,negatif
kode otp butuh tahun dikirimnya,negatif,train,38c6e827-09ee-4e0b-bfd3-9de4cfa3d833,kode otp butuh tahun dikirimnya,1,2025-04-13 13:43:55,2.17.1,0,2025,-1.0,negatif
terbaik bank daerah terekomendasi banget,positif,train,418b974d-c477-4f38-944e-40d326c907ed,terbaik bank daerah terekomendasi banget,5,2023-09-06 13:05:39,,0,2023,1.2,positif
mantap aplikasi nya mudah digunakan cepat,positif,train,130fa73c-58c5-4bd0-b2d3-293217d41be7,mantap aplikasi nya mudah digunakan cepat,5,2024-03-01 22:05:10,2.9.0,0,2024,2.4,positif
layanan transfer antar bank selama lebaran belum bisa hadeh tolong benahin maret lebaran sampe mei ampun dah bank dki,negatif,train,6a92f5fc-3d5b-4483-92f3-6d41f5281e33,layanan transfer antar bank selama lebaran belum bisa hadeh tolong benahin maret lebaran sampe mei ampun dah bank dki,1,2025-05-03 08:04:52,2.17.1,0,2025,-1.4,negatif
ok,positif,test,7188a3f0-b1a7-41c1-b072-b3dc674a4f10,ok,5,2023-04-19 20:51:40,1.0.8,0,2023,0.8,positif
mantapp keren hebat tingkatkan,positif,val,036c6317-df81-44e6-8f41-7ce705062c80,mantapp keren hebat tingkatkan,5,2022-08-13 08:29:56,,0,2022,0.8,positif
aplikasi bagus fitur lengkap,positif,train,9d8c667d-455d-45ab-85a7-14ac4f86b3d7,aplikasi bagus fitur lengkap,5,2023-07-07 19:48:55,2.0.1,0,2023,1.0,positif
aplikasi bagus sich transaksi pembiayaan lebih mudah,positif,train,50715611-4b16-4f47-a41e-457bc66a26c4,aplikasi bagus sich transaksi pembiayaan lebih mudah,5,2022-09-03 20:44:47,1.0.0,0,2022,1.4,positif
bermasalah masuk aplikasi nya tolong perbaiki soal nya aplikasi bank bukan aplikasi transaksi menabung,positif,val,b6212dcf-cb83-4bd6-a7ea-b931411e65dd,bermasalah masuk aplikasi nya tolong perbaiki soal nya aplikasi bank bukan aplikasi transaksi menabung,1,2024-06-03 17:25:49,2.12.0,0,2024,0.6000000000000001,positif
mudah mengerjakannya tks,positif,train,1eeaa28c-6c60-429b-b3a1-a10df1bdfcf6,mudah mengerjakannya tks,5,2022-12-19 13:23:56,1.0.5,0,2022,0.8,positif
setelah update kok tidak stabil aplikasi,negatif,train,a0a711ea-0891-414a-b6f2-4b5d5800e619,setelah update kok tidak stabil aplikasi,1,2023-06-09 09:12:39,2.0.0,0,2023,-0.8,negatif
memudahkan nasabah terima kasih jakone mobile membuat aplikasi simple fitur kaya sukese mudah mudahan bikin orang untung menggunakan aplikasi,positif,test,770a994d-7c28-4d9f-9ef5-b668b7889b3a,memudahkan nasabah terima kasih jakone mobile membuat aplikasi simple fitur kaya sukese mudah mudahan bikin orang untung menggunakan aplikasi,5,2022-10-10 05:23:14,1.0.1,0,2022,4.0,positif
