userName,tanggal,tahun,rating,ulasan,thumbsUp,versiApp,balasanBank,tanggalBalasan,reviewId
Arijati 91,2024-07-03,2024,3,Kok aplikasi jak one saya tiba2 tidak bisa di buka,0,2.12.0,"Mohon maaf atas ketidaknyamanan Anda, mohon dicoba kembali. Terima Kasih
",2024-08-14 09:59:33,b1c35b0d-b1a1-443e-93a4-5959d7619167
Parisya Afshen Meysa,2024-07-04,2024,4,"Password saya tiba"" ke blokir saya sudah lupa password dan ganti password baru masih teteap terblokir 0004 .. itu kenpa ya",0,2.12.0,"Silahkan klik menu lupa password/ lupa user ID dan masukkan data yang sesuai. Terima Kasih.
",2024-07-09 04:26:10,2e630453-ae4e-4aaa-848d-af654848717c
Syaiful Anwar,2024-07-04,2024,1,Kacau padahal udah input no telp bener tapi kode otp ga dikirim kirim kacau kacau,2,2.12.0,"Pastikan nomor HP yang Anda daftarkan sesuai dengan data Bank, mohon pastikan Anda memiliki cukup pulsa untuk SMS kode OTP dan apabila Anda menggunakan layanan pascabayar, layanan SMS premium telah diaktifkan. Terima Kasih.
",2024-07-09 04:26:18,7a1f28f5-153f-43d7-ae4f-7e0abc78c1a3
Upi Abdullah,2024-07-04,2024,5,Sangat memmbantu,0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-08-14 10:00:23,cb56042c-7899-4ca2-a20c-6914692e4b89
Maulana Ibraa,2024-07-04,2024,5,Semangat,0,2.12.0,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2024-07-09 04:27:51,b5baf194-eb92-4216-be15-486f576ea909
Anis Alzahra,2024-07-04,2024,4,maaf ka saya mao login jakone tapi make nomer baru.. tapi abis masukin otp malah lanjut ke daftar baru,0,2.12.0,"Apabila ada perubahan data silahkan kunjungi kantor layanan Bank DKI terdekat agar dapat kami tindaklanjuti. Terima Kasih.
",2024-08-14 10:00:10,daff0885-eb09-499c-9713-8523f7aa9fd9
Anj Aysih,2024-07-04,2024,1,Kalo MLM buat transaksi bikin emosi,0,,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami ke call center Bank DKI di 1500-351 atau ke kantor layanan kami terdekat agar dapat kami tindaklanjuti. Terima Kasih.
",2024-07-09 04:26:33,1b46b845-914e-4e6f-b099-3fc97caca7a1
Silvi Sept,2024-07-05,2024,1,Ga jelas nih aplikasi,2,2.12.0,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami ke call center Bank DKI di 1500-351 atau ke kantor layanan kami terdekat agar dapat kami tindaklanjuti. Terima Kasih.
",2024-07-09 04:25:58,07e8a098-b983-43ef-bde5-a229708dc6e8
Titi Nurhasanah,2024-07-05,2024,5,"Bagus aplikasinya , top markotop deh",0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-09 04:25:47,e36347f7-34df-4af4-9a29-c5bbe2013657
DIKA ANDROYENI,2024-07-05,2024,1,"Kode otp tidak terkirim, pulsa ada",1,2.12.0,"Pastikan nomor HP yang Anda daftarkan sesuai dengan data Bank, mohon pastikan Anda memiliki cukup pulsa untuk SMS kode OTP dan apabila Anda menggunakan layanan pascabayar, layanan SMS premium telah diaktifkan. Terima Kasih.
",2024-07-09 04:25:29,31f9676a-abb5-47a5-b159-c095cc7bbeb7
Koyoll Malehoy,2024-07-05,2024,5,bagus,0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-09 04:25:17,9f275aac-b053-47a1-b590-77cfa202f6f8
Muhammad Markumi,2024-07-06,2024,5,0k mantap,0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-09 04:24:26,3252d15a-c3aa-4413-aecf-d8989aeba092
Wulandari Heksa,2024-07-06,2024,2,"Kocak, tiap mau login, malah yang keluar menu pembukaan rekening baru..padahal udah diklik pilihan ""YA"" pemilik rekening...IT nya pada molor bae",4,2.12.0,"Mohon untuk di coba kembali. Pastikan data Anda sesuai dengan data Bank, apabila ada perubahan data, silahkan kunjungi kantor layanan Bank DKI terdekat. Terima Kasih.
",2024-07-09 04:24:49,97f15e39-ff9a-4b6b-b588-b95ae51b94f9
Kuro _,2024-07-06,2024,5,aplikasi JakOne Mobile sangat membantu,0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-09 04:25:14,94fdbaad-498e-45ce-b6a1-3c53618f172b
Miss Tri,2024-07-06,2024,1,"Mau tambah rekening di JakOne tdk bisa kata cs karna rekening utama sdh dormant dan disuruh aktivasi ke cabang pembuka, sdh dtg ke cabang pembuka di suruh balik lg ke cabang pertama. Sangat merepotkan nasabah hal yg simpel saja di bikin rumit sekali disuruh bolak balik.",2,2.12.0,Mohon maaf atas ketidaknyamanan Anda. Kami berupaya untuk terus meningkatkan pelayanan kami. Terimakasih.,2025-08-02 14:30:28,dd6a3aa7-0670-4459-b0c1-5ea152661f04
AHMAD IKSANUDIN,2024-07-07,2024,5,"Mantap prosesnya cepat, banyak bonusnya",0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-09 04:23:55,cc09d5e7-0db7-4797-8002-14530589ed71
Jana Kulon,2024-07-07,2024,1,Parah telat di isi 1 hari aja main blokir aja padahal saldo nya masih ada 12 ribu sisa transfer.padahal 1 Minggu sekali uang saya keluar masuk lewat jakone.tapi kenapa telat 1 hari kosong langsung diblokir dan ga bsa dibuka,1,2.12.0,"Mohon maaf atas ketidaknyamanan Anda, silahkan kunjungi Kantor Cabang Bank Jakarta terdekat atau hubungi call center Bank Jakarta di nomor 1500-351 agar dapat kami tindaklanjuti. Terimakasih",2025-08-02 12:54:34,e678d292-9b2b-4b0e-a211-00d5112469a2
Ꮧ • ssuntheshine,2024-07-07,2024,5,pendaftaran nya tidak sulit fiturnya simpel mudah dipahami,0,,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-09 04:18:07,a78af1ba-d2b9-44af-8d43-2580110a89f7
Rafiq Sanjaya,2024-07-07,2024,1,"Sudah beberapa kali aplikasi tdk berjalan, sgt buruk",0,2.12.0,"Mohon maaf atas ketidaknyamanan Anda, mohon dicoba kembali. Terima Kasih
",2024-07-09 04:16:52,d651b253-6483-4327-844a-4693bbed41ce
Fahira Syawalia fitri,2024-07-08,2024,3,"Aplikasi tidak bisa terbuka karena jaringan,jaringan aman untuk buka aplikasi lain",1,2.12.0,"Mohon maaf atas ketidaknyamanan Anda, mohon dicoba kembali. Terima Kasih
",2024-07-09 04:16:46,628c8f2d-84d4-4d32-ae03-c2e68eb249df
Sofia,2024-07-09,2024,5,Aplikasinya bagus sangat simple dan mudah di gunakan🥰,0,2.12.0,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2024-07-11 06:54:08,1c792963-7a50-43a5-ae76-377ba2b5dcb4
Rudini Anna,2024-07-09,2024,5,Simpel terus gampang juga,0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-11 06:54:32,c09347ea-a0f7-4c89-ae4b-2b7cd2914fdb
Yuliza Umar,2024-07-09,2024,1,Gak bisa dibuka,0,2.12.0,"Mohon maaf atas ketidaknyamanan Anda, mohon dicoba kembali. Terima Kasih",2024-07-11 06:54:15,8c935e95-19db-4c22-9344-de3819ee1b11
youve b,2024-07-09,2024,2,Nerima kode harus pake pulsa 😕,0,,"Mohon maaf atas ketidaknyamanannya, saat ini untuk melakukan proses verifikasi Calon Nasabah yang melakukan pembukaan rekening melalui JakOne Mobile menggunakan OTP yang dikirimkan ke SMS. Dengan tarif berbayar Rp 1000.Terima kasih atas pengertian dan dukungan Anda. Daftar JakOne Mobile untuk menikmati beragam promo menarik.
",2024-07-09 04:07:19,c4f2f29c-7326-494b-86c2-58ba6a08dac8
Farel Pratama,2024-07-09,2024,1,Apk gajelas masa saya blm dftr sudah ada tulisan data anda sudah terdaftar,0,,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami ke call center Bank DKI di 1500-351 atau ke kantor layanan kami terdekat agar dapat kami tindaklanjuti. Terima Kasih.
",2024-07-09 04:07:30,9ced1d68-20a4-479e-ae5f-c31eef8157ea
Rina Dahlan,2024-07-09,2024,2,Nungguin kode otp ga nyampe nyampeeeeeee capekdeh,0,2.12.0,"Pastikan nomor HP yang Anda daftarkan sesuai dengan data Bank, mohon pastikan Anda memiliki cukup pulsa untuk SMS kode OTP dan apabila Anda menggunakan layanan pascabayar, layanan SMS premium telah diaktifkan. Terima Kasih.
",2024-07-11 06:56:05,4c5d2094-f8e0-4499-ab0b-873ef21d7e17
Jenau Erumo,2024-07-10,2024,1,"Sring bngt g BS masuk , dah brpa x apk g bsa dbuka dngan alsan sinyal jelek . Pdhal dah jlas2 sinyal bagus n full ..",3,2.12.0,"Mohon maaf atas ketidaknyamanan Anda, mohon dicoba kembali. Terima Kasih
",2024-07-11 06:54:04,de63ef59-1f83-4634-a366-f7d6afb3fea3
Fajar Satriyo,2024-07-10,2024,1,Pelayanan nol besar Nelpon call center di bantu pengecekan lama bgt Ngabisin pulsa,0,,"Mohon maaf atas ketidaknyamanan Anda. Untuk Kendala Yang Bapak / Ibu alami bisa menghubungi layanan call center 1500-351 atau layanan whatsapp Bank DKI 08190-1500351 untuk layanan pengaduan nasabah. Terima Kasih.
",2024-07-11 06:53:54,b6d4c653-fa92-4cac-bd3b-9b76b4afd2f7
Adi Eva,2024-07-10,2024,5,Layanan aplikasi yang terbaik,0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-11 06:53:30,bd7d354a-287e-4999-b81c-2c2fac711df8
Bpk Yanto,2024-07-11,2024,1,Gangguan terus,0,,"Mohon maaf atas ketidaknyamanan Anda, mohon dicoba kembali. Terima Kasih
",2024-07-15 08:10:44,2985e7d8-dec5-4772-8fcc-2ed2107d9be3
Ria Daffa,2024-07-11,2024,1,"Saat mau kirim no tlp untuk minta otp ga bisa terkirim, kenapa itu tlg jelaskan",1,2.12.0,"Pastikan nomor HP yang Anda daftarkan sesuai dengan data Bank, mohon pastikan Anda memiliki cukup pulsa untuk SMS kode OTP dan apabila Anda menggunakan layanan pascabayar, layanan SMS premium telah diaktifkan. Terima Kasih.
",2024-07-15 08:19:26,14ab233e-ba8c-4ac4-a9c0-1c49d15f12f5
andyka sirait,2024-07-11,2024,4,Agak sulit buat beli token listrik rusun,0,2.12.0,"Mohon maaf atas ketidaknyamanan Anda, mohon dicoba kembali. Terima Kasih
",2024-07-15 08:19:39,18066fef-7e8a-4e11-b204-9d6052942247
Rian Septiana,2024-07-11,2024,5,THE BEST MOBILE REKENING,0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-15 08:19:49,0a6e03f7-06e4-4123-bf84-f9feeb7f6bba
Ryuko,2024-07-11,2024,1,"Lawak-lawak gini amat bank ampas dikit-dikit error, blokir tanpa sebab 3 bulan ga ada transaksi dikira mati",0,2.12.0,"Mohon maaf atas ketidaknyamanan Anda. Untuk Kendala Yang Bapak / Ibu alami bisa menghubungi layanan call center 1500-351 atau layanan whatsapp Bank DKI 08190-1500351 untuk layanan pengaduan nasabah. Terima Kasih.
",2024-07-15 08:21:53,c6795d5d-b073-4de3-8c05-5a126f6d6f00
fersix tzy,2024-07-11,2024,1,Aplikasi cacad,0,,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami ke call center Bank DKI di 1500-351 atau ke kantor layanan kami terdekat agar dapat kami tindaklanjuti. Terima Kasih.
",2024-07-11 06:53:19,43c62557-bd1c-42f1-8dd7-5ca435baef50
Kris Dian,2024-07-12,2024,1,"Nomor hp masih aktif Pulsa ada Jaringan gk error Tapi kode OTP yg di tunggu gk muncul, gimana ini min",1,2.12.0,"Pastikan nomor HP yang Anda daftarkan sesuai dengan data Bank, mohon pastikan Anda memiliki cukup pulsa untuk SMS kode OTP dan apabila Anda menggunakan layanan pascabayar, layanan SMS premium telah diaktifkan. Terima Kasih.
",2024-07-15 08:10:31,b787a55b-eb94-4632-aa73-1ba931e34dcf
Achmad Haris,2024-07-12,2024,5,Tapi kenapa sering ofline,0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-15 08:10:19,3d1440e7-841a-41d1-9cc8-5b7a07ab795b
annisa elsa,2024-07-12,2024,1,Verifikasi susah,0,,"Mohon maaf atas ketidaknyaman Anda. Pastikan data yang Anda masukkan sesuai dengan KTP dan pastikan mengikuti instruksi verifikasi wajah. Jika masih mengalami kendala silahkan hubungi call center Bank DKI di 1500-351. Terima Kasih
",2024-07-15 08:10:09,6c920de9-c746-4616-8c2e-bb9793443b27
Planet Review,2024-07-13,2024,1,"OTP masih pakai Pulsa 🥺, sedangkan Bank lain OTP udah bisa pakai WhatsApp 🤦",2,2.12.0,"Mohon maaf atas ketidaknyamanannya, saat ini untuk melakukan proses verifikasi Calon Nasabah yang melakukan pembukaan rekening melalui JakOne Mobile menggunakan OTP yang dikirimkan ke SMS. Dengan tarif berbayar Rp 1000.Terima kasih atas pengertian dan dukungan Anda. Daftar JakOne Mobile untuk menikmati beragam promo menarik.
",2024-07-15 08:04:01,a3032aaf-24af-4ba3-bf3d-7977bd12e849
Saya,2024-07-13,2024,5,Jakone mobile sangat membantu saya,0,,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-15 08:04:44,3d52acf6-4c53-4f83-a62f-639c86390a6c
Barry Seth,2024-07-13,2024,5,"sangat membantu, memuaskan",0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-15 08:04:48,741acb16-63e5-437d-a984-445607423aae
ALYARTIASNAH,2024-07-13,2024,5,Bagus lancar,0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.

",2024-07-15 08:04:30,b2197980-25f8-452c-968f-4f0c108fe0fa
Caesa Olive Simorangkir,2024-07-13,2024,1,"Verifikasi wajah gabisa terus, udah sampai ke banknya juga mba mba cs nya gabisa berhasil bantu verifikasiin, wkwk",0,2.12.0,"Mohon maaf atas ketidaknyaman Anda. Pastikan data yang Anda masukkan sesuai dengan KTP dan pastikan mengikuti instruksi verifikasi wajah. Jika masih mengalami kendala silahkan hubungi call center Bank DKI di 1500-351. Terima Kasih
",2024-07-15 08:05:15,46918d0e-9693-484d-bdd1-879e63dc640e
Afif Arrofi,2024-07-13,2024,1,"ko kode otp nya ngga masuk"" ya, pulsa ada nomor juga aktif",0,2.12.0,"Pastikan nomor HP yang Anda daftarkan sesuai dengan data Bank, mohon pastikan Anda memiliki cukup pulsa untuk SMS kode OTP dan apabila Anda menggunakan layanan pascabayar, layanan SMS premium telah diaktifkan. Terima Kasih.
",2024-07-15 08:05:24,6e5ef654-57ec-403d-9ffa-38d8d764d91d
Nida Nofianti,2024-07-13,2024,1,"Asli yaa emosi bngt pake app ini, mau beli listrik dana udah di tarik tapi kodenya ga bisa di pake, di email jawab nya harus di tlp, pas di tlp no nya ga aktif gmna si",2,2.12.0,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami ke call center Bank DKI di 1500-351 atau ke kantor layanan kami terdekat agar dapat kami tindaklanjuti. Terima Kasih.
",2024-07-15 08:05:48,80d1bba8-f20a-4806-a7c1-bfd1ff86b807
Siti Ernawati,2024-07-13,2024,1,"Parah bgt deh, saya kan mau masuk ke akun saya tp lupa password, karena dulu sempet di uninstall, sudah isi semua data, sampe di bagian isi password baru, gabisa terus, selalu keluar keterangan ""data tidak ditemukan (0404)"", gimana ini saya mau masuk ke akun saya haduhh",9,2.12.0,"Mohon maaf atas ketidaknyaman Anda, mohon untuk menyampaikan kendala ini ke Cabang Bank DKI terdekat. Terima Kasih
",2024-07-15 08:07:52,cfa0be8c-90f3-429f-9919-b6c96f5a410e
MDwi Pandri,2024-07-13,2024,5,Keren,0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-15 08:04:50,df4e9c2f-5b1d-4c0d-8e88-eabb1ca341e3
Supri Yanto,2024-07-14,2024,2,Untuk yang awam masih membingungkan Beda sama bank lain,0,2.12.0,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami ke call center Bank DKI di 1500-351 atau ke kantor layanan kami terdekat agar dapat kami tindaklanjuti. Terima Kasih.
",2024-07-15 07:57:36,0bc7d002-a453-42b8-90da-c3943ed1e008
taufiq abdullah,2024-07-14,2024,5,Bank DKI syariah masih transfer on line. Please bypass,0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-15 07:57:57,827f2b95-1c17-477d-9768-d641e282c001
Muhammad Jihad,2024-07-14,2024,1,"Abis ganti device, setiap dapet OTP tapi gabisa digunain sampe pulsa habis! Payah",0,2.12.0,"Mohon maaf atas ketidaknyamanan Anda. Untuk Kendala Yang Bapak / Ibu alami bisa menghubungi layanan call center 1500-351 atau layanan whatsapp Bank DKI 08190-1500351 untuk layanan pengaduan nasabah. Terima Kasih.
",2024-07-15 07:58:27,a9d5f133-7d0b-4d1e-813d-6ba0b03ebf0d
Izzul Bakri,2024-07-14,2024,1,"Apk sampah, mau QR ajaa pas masukin pin malah salah Ampe diblokir. Pdhl dah coba pake pin baru/pin lama.. jgn fokus amaa duit doang, apk Lo benerin",0,2.12.0,"Silahkan klik menu lupa password/ lupa user ID dan masukkan data yang sesuai. Terima Kasih.
",2024-07-15 07:58:46,09299c1b-2d12-4376-af8d-fe43056852cf
Pasya Gustian,2024-07-14,2024,5,Aman terkendali,0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-15 07:58:00,5d876d45-33eb-440d-bbc9-f9ad1ba0fd5f
Riady Dwinandar,2024-07-14,2024,1,"Klo mau bayar via mbanking apa apa lemot, isi pulsa aja kudu stngh jam nungguin. Klo lagi buru"" ga bisa, payah!!",0,2.12.0,"Mohon maaf atas ketidaknyamanan Anda, mohon untuk dapat menginformasikan secara detail kendala maupun respon yang Bapak/Ibu alami ke call center Bank DKI di 1500-351 atau ke kantor layanan kami terdekat agar dapat kami tindaklanjuti. Terima Kasih.
",2024-07-15 08:22:53,5e018034-baec-4568-b3be-f4ab211aa261
sykrrr,2024-07-14,2024,4,ini kenapa minta otp ga kekirim ya? tolong dong,0,2.12.0,"Pastikan nomor HP yang Anda daftarkan sesuai dengan data Bank, mohon pastikan Anda memiliki cukup pulsa untuk SMS kode OTP dan apabila Anda menggunakan layanan pascabayar, layanan SMS premium telah diaktifkan. Terima Kasih.
",2024-07-15 08:00:19,6519c38c-5c56-45b7-8df6-2063560d936a
Rahayu Arsani,2024-07-14,2024,5,MEMUDAHKAN transaksi dan menyimpan uang.,0,2.12.0,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-15 08:00:28,5c76ec6d-0724-44f8-8745-ae531af17383
Andi Zero,2024-07-14,2024,5,Mudah di gunakan dan enak buat transaksi,0,,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-15 08:01:49,dde6f8e6-39ea-4073-a95b-443bf7e61017
Suci Fitriyani,2024-07-14,2024,4,Bagus cuma kadang ga bs dibuka knp y? Ket service time out. Bisa tolong dibantu?,0,,"Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.
",2024-07-15 07:59:04,6032bed0-dd69-4c53-bb6a-4ced3d0bdc23
skin fre,2024-07-16,2024,1,"Payah, sisa kenaikan gaji pegawai outsourcing bagian cleaning ga dibayar dari Januari-Juni Semoga para petinggi"" Bank DKI kena azab di akhirat nanti, siksaan yang perih seperih""nya karena makan gaji pegawai rendahan",0,,"Mohon maaf atas ketidaknyamanan Anda, Hal ini akan menjadi masukan bagi kami untuk pengembangan aplikasi JakOne Mobile demi kemudahan dan kenyamanan nasabah bertransaksi. Terimakasih",2025-08-02 12:53:45,3036811a-e8d2-4afd-b932-6378d909a76d
Wagiyem (Mama Putri),2024-07-16,2024,1,Setelah di perbarui saldo ngga bisa kebuka.... Aplikasi makin sering error...,0,2.12.0,"Mohon untuk di coba kembali. Pastikan koneksi internet Anda stabil untuk mengakses JakOne Mobile.
",2023-01-09 06:41:03,6f44d4cd-bbe0-4c13-ae58-7c5356f42209
Daniel,2024-07-17,2024,5,Apk yang sangat membantu,0,2.12.0,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2024-07-17 05:14:31,32580a94-3c98-4cc3-bb42-d510735110cc
Mikaze,2024-07-17,2024,5,Pendaftarannya sangat mudah fiturnya lengkap.,0,,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2024-07-18 03:31:30,03e3d48f-2c52-4f75-aea0-289f4937f40a
Habib Muhammad,2024-07-17,2024,1,dari tadi siang sampai tengah malam saya coba terus untuk tunggu kode otp saya ulang juga sama saja tidak muncul sama sekali padahal nomor benar,0,2.12.0,"Pastikan nomor HP yang Anda daftarkan sesuai dengan data Bank, mohon pastikan Anda memiliki cukup pulsa untuk SMS kode OTP dan apabila Anda menggunakan layanan pascabayar, layanan SMS premium telah diaktifkan. Terima Kasih.
",2024-07-18 03:31:58,637b1d1e-c936-47c6-af0c-8547990c5b84
Nurul Febi Safitri,2024-07-18,2024,1,"Aplikasinya sering bermasalah, susah log in",0,,"Mohon maaf atas ketidaknyamanan Anda, mohon dicoba kembali. Terima Kasih
",2024-07-19 07:02:58,a65bb3a7-a381-4f32-89fd-c0feda887fdc
Agus Lapar,2024-07-18,2024,5,luar biasa,0,2.12.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2024-07-18 09:37:11,59d2b01b-7d6d-4b28-8055-853f9b3ebf69
Wildan Abqari,2024-07-18,2024,5,Hebat !!!,0,,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2024-07-18 09:37:08,1d9aaa56-f766-42e3-a0d1-8a6eb2673a30
Khalisa Putri Indrya,2024-07-18,2024,5,Hebat !!!,0,2.12.1,Terima kasih atas ulasannya. Semoga fitur-fitur JakOne Mobile memudahkan transaksi perbankan Bapak / Ibu.,2024-07-18 09:37:02,06711d09-ba79-4c90-8eeb-065ff9fc2207
Oki Dwi Kurniawan,2024-07-18,2024,1,"Mending versi yg lama,yg sekarang susah login nya. Setelah selesai daftar eh malah Verifikasi data gagal terus. Udah dicoba berkali-kali tetap saja nggak bisa.",8,2.12.0,"Mohon maaf atas ketidaknyaman Anda. Pastikan data yang Anda masukkan sesuai dengan KTP dan pastikan mengikuti instruksi verifikasi wajah. Jika masih mengalami kendala silahkan hubungi call center Bank DKI di 1500-351. Terima Kasih
",2024-07-22 06:47:54,e49b2ae4-5619-4561-b917-84bcbec38b65
